"cluster","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","predicted_cell_type"
"1",0,0.987449378924385,0.154,0.053,0,"TMED1","Astrocytes"
"1",0,1.43207918037777,0.138,0.037,0,"ISYNA1","Astrocytes"
"1",0,1.62800194700117,0.125,0.024,0,"CBY1","Astrocytes"
"1",0,1.28495219988936,0.139,0.038,0,"GET1","Astrocytes"
"1",0,3.38505806883026,0.107,0.006,0,"VTCN1","Astrocytes"
"1",0,0.350790535379437,0.206,0.105,0,"POGZ","Astrocytes"
"1",0,2.0660603115722,0.121,0.02,0,"HYAL2","Astrocytes"
"1",0,3.23014384792094,0.107,0.006,0,"SMARCA1","Astrocytes"
"1",0,0.666058905723478,0.181,0.08,0,"PLEKHF2","Astrocytes"
"1",0,1.85514367112822,0.12,0.019,0,"LRATD2","Astrocytes"
"1",0,0.310277578950611,0.212,0.111,0,"ARF3","Astrocytes"
"1",0,0.57110649044514,0.178,0.077,0,"ATP2A2","Astrocytes"
"1",0,0.666109663301621,0.183,0.082,0,"CFAP298","Astrocytes"
"1",0,0.216783492561338,0.282,0.181,0,"SEC13","Astrocytes"
"1",0,0.328402389720438,0.497,0.396,0,"SH3BGRL","Astrocytes"
"1",0,0.192484388018073,0.295,0.194,0,"RAB14","Astrocytes"
"1",0,0.44776351661363,0.202,0.102,0,"MALSU1","Astrocytes"
"1",0,0.784132948437171,0.164,0.064,0,"ZMPSTE24","Astrocytes"
"1",0,0.117542183332985,0.234,0.134,0,"CHTOP","Astrocytes"
"1",0,0.60257367375787,0.19,0.09,0,"FGD5-AS1","Astrocytes"
"1",0,1.02950607492542,0.157,0.057,0,"MAST4","Astrocytes"
"1",0,0.841371873064744,0.136,0.036,0,"AUTS2","Astrocytes"
"1",0,0.589322251758677,0.195,0.095,0,"PUM3","Astrocytes"
"1",0,2.26098842346624,0.115,0.015,0,"EGLN3","Astrocytes"
"1",0,0.858485122025655,0.16,0.06,0,"CANT1","Astrocytes"
"1",0,2.51764957176923,0.112,0.012,0,"NEBL","Astrocytes"
"1",0,0.971696096356669,0.139,0.039,0,"AC020916-1","Astrocytes"
"1",0,0.462565173969836,0.175,0.075,0,"SRP19","Astrocytes"
"1",0,0.392271167115138,0.208,0.108,0,"TAF11","Astrocytes"
"1",0,0.905399000001125,0.144,0.044,0,"CCZ1","Astrocytes"
"1",0,4.43396761888099,0.104,0.004,0,"PDGFRL","Astrocytes"
"1",0,0.397483717429732,0.424,0.324,0,"IFI6","Astrocytes"
"1",0,1.17898925168245,0.142,0.042,0,"VAV3","Astrocytes"
"1",0,0.30881713578355,0.372,0.272,0,"IDH2","Astrocytes"
"1",0,0.162357639289756,0.271,0.172,0,"MRPS7","Astrocytes"
"1",0,0.353444714693442,0.222,0.123,0,"COA6","Astrocytes"
"1",0,0.77962541411364,0.156,0.057,0,"REPIN1","Astrocytes"
"1",0,0.19071446041569,0.255,0.156,0,"KMT2C","Astrocytes"
"1",0,1.36693817449512,0.136,0.037,0,"SHTN1","Astrocytes"
"1",0,1.16529170496097,0.135,0.036,0,"NTHL1","Astrocytes"
"1",0,1.41193155906261,0.129,0.03,0,"TRIM47","Astrocytes"
"1",0,0.221716841351092,0.258,0.159,0,"FAM174C","Astrocytes"
"1",0,0.558492951207233,0.189,0.09,0,"ODF3B","Astrocytes"
"1",0,0.126293544236979,0.248,0.149,0,"TMEM50B","Astrocytes"
"1",0,2.99888613368687,0.107,0.008,0,"AC008771-1","Astrocytes"
"1",0,0.402467440406324,0.209,0.11,0,"HTATSF1","Astrocytes"
"1",0,0.577637009778649,0.175,0.076,0,"ATL3","Astrocytes"
"1",0,0.525522268530598,0.181,0.082,0,"GDE1","Astrocytes"
"1",0,1.75920465349601,0.119,0.02,0,"RAB27B","Astrocytes"
"1",0,0.450132830318282,0.204,0.105,0,"ESF1","Astrocytes"
"1",0,0.475801060302035,0.182,0.083,0,"CYTH2","Astrocytes"
"1",0,0.484098896031351,0.712,0.613,0,"S100A10","Astrocytes"
"1",0,0.265714354898448,0.903,0.804,0,"MYL6","Astrocytes"
"1",0,0.633869872655979,0.169,0.071,0,"GOLM2","Astrocytes"
"1",0,0.26053278470047,0.242,0.144,0,"SARS1","Astrocytes"
"1",0,1.18463400370138,0.136,0.038,0,"BOLA1","Astrocytes"
"1",0,0.208102447731123,0.229,0.131,0,"MRPL9","Astrocytes"
"1",0,0.460195996854945,0.162,0.064,0,"PMF1","Astrocytes"
"1",0,1.09689132752115,0.159,0.061,0,"KIFAP3","Astrocytes"
"1",0,0.189943478443981,0.263,0.165,0,"MRPS36","Astrocytes"
"1",0,0.853942339800451,0.154,0.056,0,"EEF1E1","Astrocytes"
"1",0,2.7916013916697,0.106,0.008,0,"MDFI","Astrocytes"
"1",0,0.25720532101113,0.223,0.125,0,"EIF2AK1","Astrocytes"
"1",0,2.16732413682761,0.112,0.014,0,"ZDHHC9","Astrocytes"
"1",0,0.144987937659314,0.266,0.168,0,"FIBP","Astrocytes"
"1",0,0.338870672050176,0.197,0.099,0,"ATG101","Astrocytes"
"1",0,3.16592965590986,0.111,0.013,0,"KRT6B","Astrocytes"
"1",0,0.262107267375212,0.22,0.122,0,"MRPL42","Astrocytes"
"1",0,0.720202383804145,0.163,0.065,0,"TRIP11","Astrocytes"
"1",0,2.14804188022771,0.114,0.016,0,"NEDD4L","Astrocytes"
"1",0,0.205801303628998,0.244,0.146,0,"GID8","Astrocytes"
"1",0,1.68878559041206,0.124,0.026,0,"INAFM1","Astrocytes"
"1",0,2.58061643584052,0.109,0.011,0,"JPT2","Astrocytes"
"1",0,0.629274706441421,0.183,0.085,0,"SUCO","Astrocytes"
"1",0,3.1210861134635,0.105,0.007,0,"C6ORF132","Astrocytes"
"1",0,0.589788870286897,0.177,0.079,0,"ACAT1","Astrocytes"
"1",0,0.918398490595955,0.144,0.046,0,"COA8","Astrocytes"
"1",0,0.279864600487679,0.229,0.132,0,"PSMD14","Astrocytes"
"1",0,2.82858007886529,0.108,0.011,0,"RAMP1","Astrocytes"
"1",0,0.261349405003639,0.248,0.151,0,"THUMPD3-AS1","Astrocytes"
"1",0,0.543996804968997,0.186,0.089,0,"PAPSS1","Astrocytes"
"1",0,0.477058637480059,0.196,0.099,0,"LARS1","Astrocytes"
"1",0,3.11628850335187,0.105,0.008,0,"PTK7","Astrocytes"
"1",0,0.341124268118486,0.217,0.12,0,"LYRM2","Astrocytes"
"1",0,2.93528151168282,0.105,0.008,0,"TUSC1","Astrocytes"
"1",0,2.88937276134309,0.105,0.008,0,"ALDH3B2","Astrocytes"
"1",0,2.42254858168176,0.107,0.01,0,"DLG5","Astrocytes"
"1",0,3.12290205576159,0.104,0.007,0,"PLOD2","Astrocytes"
"1",0,3.28748135052291,0.103,0.006,0,"SLC44A4","Astrocytes"
"1",0,0.376633507837852,0.207,0.11,0,"TMEM106B","Astrocytes"
"1",0,0.496391353927177,0.181,0.084,0,"MAGT1","Astrocytes"
"1",0,0.339459136553395,0.206,0.109,0,"COQ4","Astrocytes"
"1",0,0.701802540092545,0.18,0.083,0,"P4HA1","Astrocytes"
"1",0,1.71486894048007,0.118,0.021,0,"RAB40B","Astrocytes"
"1",0,0.389795003460048,0.849,0.752,0,"RPS20","Astrocytes"
"1",0,0.595343098535107,0.168,0.072,0,"BRD3","Astrocytes"
"1",0,0.300850096382247,0.202,0.106,0,"ACTR10","Astrocytes"
"1",0,0.394882091661855,0.198,0.102,0,"POLR3K","Astrocytes"
"1",0,0.742113404697347,0.162,0.066,0,"CTNNBIP1","Astrocytes"
"1",0,0.700587567676827,0.164,0.068,0,"MOCS2","Astrocytes"
"1",0,5.12251015084397,0.1,0.004,0,"COL10A1","Astrocytes"
"1",0,3.53840665044253,0.101,0.005,0,"GLI3","Astrocytes"
"1",0,0.349283286046028,0.225,0.129,0,"ZNF22","Astrocytes"
"1",0,1.35496981780971,0.126,0.03,0,"PLEKHA5","Astrocytes"
"1",0,1.45593116437588,0.124,0.028,0,"CSAD","Astrocytes"
"1",0,2.55199851418929,0.115,0.019,0,"LHFPL6","Astrocytes"
"1",0,0.290288694125842,0.216,0.12,0,"NPEPPS","Astrocytes"
"1",0,0.341694318888178,0.216,0.12,0,"OXLD1","Astrocytes"
"1",0,1.87946532704098,0.121,0.025,0,"DSC2","Astrocytes"
"1",0,2.47842083709013,0.106,0.01,0,"GNA11","Astrocytes"
"1",0,0.551515535166063,0.182,0.086,0,"QTRT1","Astrocytes"
"1",0,0.250635918503403,0.232,0.136,0,"GET3","Astrocytes"
"1",0,2.42104663473472,0.108,0.012,0,"SMTN","Astrocytes"
"1",0,0.780574607596084,0.162,0.066,0,"SLX9","Astrocytes"
"1",0,0.2943079067631,0.212,0.116,0,"SMARCC1","Astrocytes"
"1",0,0.880041179439494,0.143,0.047,0,"PLA2G12A","Astrocytes"
"1",0,1.40444163996639,0.143,0.047,0,"UBAP2","Astrocytes"
"1",0,0.739803605557957,0.172,0.076,0,"EEA1","Astrocytes"
"1",0,0.489319700494437,0.212,0.116,0,"SEPHS2","Astrocytes"
"1",0,0.876291744933612,0.178,0.082,0,"TMEM11","Astrocytes"
"1",0,0.150230107877879,0.333,0.238,0,"DNAJC15","Astrocytes"
"1",0,0.625517210802892,0.168,0.073,0,"QSOX1","Astrocytes"
"1",0,1.06913586971959,0.139,0.044,0,"NPM3","Astrocytes"
"1",0,0.616975963705847,0.167,0.072,0,"MAGOHB","Astrocytes"
"1",0,0.442135045868077,0.183,0.088,0,"RERE","Astrocytes"
"1",0,3.81267195119191,0.1,0.005,0,"SRARP","Astrocytes"
"1",0,0.16154089803081,0.254,0.159,0,"METTL5","Astrocytes"
"1",0,0.154639823654488,0.247,0.152,0,"EMC3","Astrocytes"
"1",0,0.755293418108331,0.15,0.055,0,"TMEM41A","Astrocytes"
"1",0,1.02481336856239,0.163,0.068,0,"PAM","Astrocytes"
"1",0,1.29166579949595,0.149,0.054,0,"ARMT1","Astrocytes"
"1",0,3.15941679155693,0.104,0.009,0,"PTN","Astrocytes"
"1",0,3.24586468935101,0.101,0.006,0,"TMEM132A","Astrocytes"
"1",0,2.72019314768361,0.103,0.008,0,"ARHGAP32","Astrocytes"
"1",0,1.61586341429614,0.116,0.021,0,"CKB","Astrocytes"
"1",0,0.920296732323021,0.15,0.055,0,"DTWD1","Astrocytes"
"1",0,0.685701375963716,0.161,0.066,0,"TRAP1","Astrocytes"
"1",0,2.49210031240773,0.106,0.011,0,"IQCK","Astrocytes"
"1",0,0.138489878734493,0.256,0.161,0,"TRAPPC2L","Astrocytes"
"1",0,2.85981106239083,0.103,0.008,0,"KRT23","Astrocytes"
"1",0,0.504028447036646,0.188,0.093,0,"ELP2","Astrocytes"
"1",0,0.133140934573868,0.252,0.157,0,"FAM32A","Astrocytes"
"1",0,2.25805909109932,0.108,0.013,0,"CNFN","Astrocytes"
"1",0,0.401391908310909,0.207,0.112,0,"TSPYL1","Astrocytes"
"1",0,0.557109720447509,0.175,0.08,0,"BET1","Astrocytes"
"1",0,0.516802510239059,0.178,0.083,0,"CMAS","Astrocytes"
"1",0,0.297083131207533,0.205,0.11,0,"ZNF106","Astrocytes"
"1",0,0.604746801348861,0.165,0.071,0,"DCAF6","Astrocytes"
"1",0,0.643629060334503,0.167,0.073,0,"DTYMK","Astrocytes"
"1",0,0.589450359962855,0.167,0.073,0,"CD2AP","Astrocytes"
"1",0,0.39194632749903,0.198,0.104,0,"ARMC10","Astrocytes"
"1",0,0.677809782932042,0.165,0.071,0,"EIF2AK4","Astrocytes"
"1",0,1.08561789563866,0.138,0.044,0,"IMPACT","Astrocytes"
"1",0,0.431231443120613,0.198,0.104,0,"SLC25A1","Astrocytes"
"1",0,0.146209813161343,0.261,0.167,0,"SDHB","Astrocytes"
"1",0,0.173077928327332,0.229,0.135,0,"SEC61A1","Astrocytes"
"1",0,1.02352204218563,0.148,0.054,0,"PRRC1","Astrocytes"
"1",0,2.31858405027749,0.107,0.013,0,"FAM229B","Astrocytes"
"1",0,3.47755501418907,0.1,0.006,0,"LAMB1","Astrocytes"
"1",0,1.84724622136572,0.124,0.03,0,"GGH","Astrocytes"
"1",0,1.5527184556888,0.118,0.024,0,"PPP1R16A","Astrocytes"
"1",0,1.43031076583635,0.114,0.02,0,"TLE1","Astrocytes"
"1",0,1.67574653029909,0.117,0.023,0,"PRRG4","Astrocytes"
"1",0,0.36478048754857,0.193,0.099,0,"NOLC1","Astrocytes"
"1",0,0.291597390606786,0.221,0.127,0,"CUEDC2","Astrocytes"
"1",0,0.160782975566055,0.259,0.165,0,"PSMD11","Astrocytes"
"1",0,0.380871268794697,0.193,0.099,0,"MSI2","Astrocytes"
"1",0,2.27812714366584,0.106,0.012,0,"TFAP2C","Astrocytes"
"1",0,1.98900744594851,0.111,0.017,0,"ZNF667-AS1","Astrocytes"
"1",0,0.567016945808952,0.19,0.096,0,"CBR1","Astrocytes"
"1",0,0.200007764785938,0.164,0.07,0,"ILF3-DT","Astrocytes"
"1",0,0.483732466320775,0.176,0.082,0,"DCAF13","Astrocytes"
"1",0,1.00552005311595,0.141,0.047,0,"WIPI1","Astrocytes"
"1",0,0.19212040689471,0.271,0.178,0,"MTHFD2","Astrocytes"
"1",0,0.613680120356951,0.165,0.072,0,"ZDHHC4","Astrocytes"
"1",0,0.978258712151992,0.136,0.043,0,"CBWD1","Astrocytes"
"1",0,1.08036749966963,0.139,0.046,0,"CBWD5","Astrocytes"
"1",0,0.614653830679021,0.164,0.071,0,"PTPA","Astrocytes"
"1",0,0.568212225699238,0.167,0.074,0,"MINDY2","Astrocytes"
"1",0,0.693693925050477,0.151,0.058,0,"PIGX","Astrocytes"
"1",0,2.39499308418755,0.106,0.013,0,"SMAD1","Astrocytes"
"1",0,0.222293897308752,0.227,0.134,0,"ABCF1","Astrocytes"
"1",0,2.86727203917591,0.106,0.013,0,"PEG10","Astrocytes"
"1",0,0.150213074630878,0.259,0.166,0,"TIMM17B","Astrocytes"
"1",0,2.57244835896395,0.106,0.013,0,"AOPEP","Astrocytes"
"1",0,2.22400700984573,0.108,0.015,0,"EGFL7","Astrocytes"
"1",0,2.29603701479565,0.18,0.087,0,"MUCL1","Astrocytes"
"1",0,0.166002812790899,0.236,0.143,0,"CHD9","Astrocytes"
"1",0,0.114219406347908,0.323,0.23,0,"PSMD7","Astrocytes"
"1",0,0.618243659300362,0.152,0.059,0,"ZNF652","Astrocytes"
"1",0,0.119412703087443,0.237,0.144,0,"NOP56","Astrocytes"
"1",0,2.43229461476178,0.106,0.013,0,"JAG1","Astrocytes"
"1",0,3.12589907033323,0.105,0.012,0,"GDF15","Astrocytes"
"1",0,0.164576582409846,0.26,0.167,0,"ETHE1","Astrocytes"
"1",0,1.57697513882917,0.12,0.027,0,"CBR3","Astrocytes"
"1",0,3.42360289270687,0.101,0.008,0,"MRPS30-DT","Astrocytes"
"1",0,0.483638589918953,0.174,0.081,0,"BCKDK","Astrocytes"
"1",0,0.39685536898886,0.413,0.32,0,"TUBA1A","Astrocytes"
"1",0,0.173818767827944,0.234,0.142,0,"RNF5","Astrocytes"
"1",0,0.637508795172389,0.168,0.076,0,"MRPL15","Astrocytes"
"1",0,1.3354360180032,0.137,0.045,0,"AMFR","Astrocytes"
"1",0,0.608202634616632,0.168,0.076,0,"WIPF2","Astrocytes"
"1",0,3.56768232295193,0.096,0.004,0,"FMOD","Astrocytes"
"1",0,2.8764866245215,0.1,0.008,0,"MALL","Astrocytes"
"1",0,0.351866517013023,0.184,0.092,0,"PRKRA","Astrocytes"
"1",0,2.82325032413843,0.099,0.007,0,"MAGI1","Astrocytes"
"1",0,0.215637506626468,0.184,0.092,0,"ARID1B","Astrocytes"
"1",0,0.708729880522638,0.155,0.063,0,"TULP4","Astrocytes"
"1",0,3.12734201219958,0.099,0.007,0,"STC1","Astrocytes"
"1",0,0.134877642925119,0.249,0.157,0,"OTUD6B-AS1","Astrocytes"
"1",0,4.40934444644822,0.096,0.004,0,"COL14A1","Astrocytes"
"1",0,0.923839983216429,0.182,0.09,0,"FBXO32","Astrocytes"
"1",0,0.595116463599988,0.159,0.067,0,"DCAF10","Astrocytes"
"1",0,0.764272223603334,0.152,0.06,0,"IMMP1L","Astrocytes"
"1",0,2.78699770628269,0.099,0.007,0,"PACSIN3","Astrocytes"
"1",0,0.136396710018098,0.246,0.154,0,"MRPL11","Astrocytes"
"1",0,0.13741792010412,0.245,0.153,0,"PSMC6","Astrocytes"
"1",0,0.182808846520583,0.245,0.153,0,"USP8","Astrocytes"
"1",0,2.6343305681322,0.106,0.014,0,"MESP1","Astrocytes"
"1",0,0.560365383005511,0.16,0.068,0,"TSR3","Astrocytes"
"1",0,0.396682840297533,0.192,0.1,0,"MRPS23","Astrocytes"
"1",0,0.278812997161585,0.19,0.098,0,"PCNA","Astrocytes"
"1",0,0.530882827479139,0.144,0.052,0,"SLC35E1","Astrocytes"
"1",0,3.49458961010677,0.103,0.011,0,"SERHL2","Astrocytes"
"1",0,0.373030254984694,0.279,0.188,0,"CDKN1A","Astrocytes"
"1",0,0.165827368242592,0.274,0.183,0,"RAB5IF","Astrocytes"
"1",0,0.48697008843521,0.166,0.075,0,"TFDP2","Astrocytes"
"1",0,0.882101314851242,0.139,0.048,0,"PRKCI","Astrocytes"
"1",0,0.3587243098141,0.203,0.112,0,"PSMD12","Astrocytes"
"1",0,2.83836505493178,0.104,0.013,0,"SOD3","Astrocytes"
"1",0,0.779282193920026,0.155,0.064,0,"MCCC2","Astrocytes"
"1",0,2.41763900726629,0.106,0.015,0,"PSD3","Astrocytes"
"1",0,3.36582254197439,0.099,0.008,0,"LCN2","Astrocytes"
"1",0,0.371663669750181,0.18,0.089,0,"IPO7","Astrocytes"
"1",0,3.99758550459939,0.095,0.004,0,"CREB3L1","Astrocytes"
"1",0,3.21433941725658,0.096,0.005,0,"HOXC9","Astrocytes"
"1",0,0.722777111905366,0.151,0.06,0,"DHRS1","Astrocytes"
"1",0,0.230194527597799,0.214,0.123,0,"KLHDC2","Astrocytes"
"1",0,2.71282240581192,0.099,0.008,0,"SYNE4","Astrocytes"
"1",0,0.415774380370012,0.176,0.085,0,"ZNF32","Astrocytes"
"1",0,0.855736390941424,0.141,0.05,0,"RBFA","Astrocytes"
"1",0,0.271219259419947,0.197,0.107,0,"PKN2","Astrocytes"
"1",0,0.323368896112054,0.201,0.111,0,"HOOK3","Astrocytes"
"1",0,2.58816792255635,0.099,0.009,0,"PHYHD1","Astrocytes"
"1",0,0.430896610702807,0.167,0.077,0,"DDX42","Astrocytes"
"1",0,1.89219793841533,0.114,0.024,0,"SERPINE2","Astrocytes"
"1",0,2.13626690594605,0.103,0.013,0,"IL17RC","Astrocytes"
"1",0,3.01013731633587,0.104,0.014,0,"LTF","Astrocytes"
"1",0,0.826342081727584,0.152,0.062,0,"SIL1","Astrocytes"
"1",0,0.248508961878162,0.25,0.16,0,"SUMF2","Astrocytes"
"1",0,0.765687064387174,0.158,0.068,0,"SORBS3","Astrocytes"
"1",0,4.04113430449722,0.097,0.007,0,"SCGB2A1","Astrocytes"
"1",0,1.79016525634474,0.114,0.024,0,"NUDT8","Astrocytes"
"1",0,0.9533957891295,0.13,0.04,0,"ZNF664","Astrocytes"
"1",0,0.729645139425679,0.113,0.023,0,"MT1G","Astrocytes"
"1",0,3.2521859046312,0.096,0.006,0,"MARVELD3","Astrocytes"
"1",0,0.420734665518759,0.182,0.092,0,"CHD6","Astrocytes"
"1",0,0.802777705393095,0.146,0.056,0,"CERS4","Astrocytes"
"1",0,1.63267600430597,0.11,0.02,0,"RAB3D","Astrocytes"
"1",0,0.975848328434045,0.154,0.064,0,"KCNK6","Astrocytes"
"1",0,2.09134067918813,0.104,0.014,0,"PPP1R13L","Astrocytes"
"1",0,2.52720340760731,0.098,0.008,0,"TEAD2","Astrocytes"
"1",0,3.04971064392531,0.098,0.008,0,"HDGFL3","Astrocytes"
"1",0,2.04790805770981,0.105,0.015,0,"AC010642-2","Astrocytes"
"1",0,0.230690821520249,0.234,0.145,0,"PTRHD1","Astrocytes"
"1",0,0.148747921669008,0.233,0.144,0,"AZIN1","Astrocytes"
"1",0,3.11965029042693,0.098,0.009,0,"GUCY1A1","Astrocytes"
"1",0,0.630521215436978,0.136,0.047,0,"PURB","Astrocytes"
"1",0,2.54906990102318,0.099,0.01,0,"LDLRAD3","Astrocytes"
"1",0,0.274555360819063,0.198,0.109,0,"TMEM126A","Astrocytes"
"1",0,0.793915875828684,0.135,0.046,0,"EMG1","Astrocytes"
"1",0,0.318430818313993,0.196,0.107,0,"COMMD4","Astrocytes"
"1",0,0.898246654203681,0.169,0.08,0,"CASC3","Astrocytes"
"1",0,1.36636639354985,0.117,0.028,0,"AKAP1","Astrocytes"
"1",0,0.44032732406619,0.198,0.109,0,"PTOV1","Astrocytes"
"1",0,1.77500524807949,0.106,0.017,0,"CASZ1","Astrocytes"
"1",0,1.38602672000219,0.12,0.031,0,"PLOD1","Astrocytes"
"1",0,0.37632649224299,0.176,0.087,0,"ATF6","Astrocytes"
"1",0,0.328980426178817,0.189,0.1,0,"COA5","Astrocytes"
"1",0,3.65698300613261,0.095,0.006,0,"ITGB6","Astrocytes"
"1",0,4.01114655341406,0.093,0.004,0,"FAP","Astrocytes"
"1",0,0.216008910142255,0.219,0.13,0,"AAMP","Astrocytes"
"1",0,0.266782387446458,0.214,0.125,0,"FAM200B","Astrocytes"
"1",0,1.20207332582954,0.125,0.036,0,"MTHFD2L","Astrocytes"
"1",0,2.98367201496376,0.096,0.007,0,"NPNT","Astrocytes"
"1",0,0.422799905819461,0.178,0.089,0,"AK6","Astrocytes"
"1",0,1.32677389697784,0.109,0.02,0,"AK1","Astrocytes"
"1",0,0.521545589182698,0.175,0.086,0,"PTPMT1","Astrocytes"
"1",0,0.307742427942214,0.18,0.091,0,"TMX2","Astrocytes"
"1",0,1.02590141753223,0.127,0.038,0,"SIAH1","Astrocytes"
"1",0,3.0127870849549,0.096,0.007,0,"TOM1L1","Astrocytes"
"1",0,1.34781940368679,0.114,0.025,0,"HOMER3","Astrocytes"
"1",0,0.341878771354124,0.186,0.097,0,"RFXANK","Astrocytes"
"1",0,0.265429188020164,0.213,0.124,0,"JOSD2","Astrocytes"
"1",0,0.993155270882131,0.13,0.041,0,"ZFHX3","Astrocytes"
"1",0,0.479469434872531,0.174,0.085,0,"VEZF1","Astrocytes"
"1",0,0.746876466496513,0.14,0.052,0,"ADNP","Astrocytes"
"1",0,0.485280622248378,0.163,0.075,0,"ZNF326","Astrocytes"
"1",0,0.336611918287985,0.19,0.102,0,"TMEM18","Astrocytes"
"1",0,2.83771769888032,0.098,0.01,0,"CCDC74A","Astrocytes"
"1",0,2.69594724600352,0.098,0.01,0,"TFPI","Astrocytes"
"1",0,1.5930285509232,0.115,0.027,0,"FAM241A","Astrocytes"
"1",0,2.62188679651869,0.098,0.01,0,"MAOB","Astrocytes"
"1",0,0.47415556410809,0.159,0.071,0,"SWAP70","Astrocytes"
"1",0,0.313054227063507,0.19,0.102,0,"CCDC186","Astrocytes"
"1",0,2.98410883770276,0.097,0.009,0,"ADAMTS1","Astrocytes"
"1",0,0.191663454916265,0.212,0.124,0,"USP1","Astrocytes"
"1",0,2.91079241116987,0.094,0.006,0,"SERTAD4","Astrocytes"
"1",0,0.645884498407291,0.147,0.059,0,"RRP15","Astrocytes"
"1",0,3.59614683944999,0.093,0.005,0,"NID1","Astrocytes"
"1",0,1.66024161649065,0.112,0.024,0,"AFF3","Astrocytes"
"1",0,0.115550615134712,0.25,0.162,0,"CIR1","Astrocytes"
"1",0,0.647122545457429,0.149,0.061,0,"IDH1","Astrocytes"
"1",0,0.569447136664194,0.156,0.068,0,"HADH","Astrocytes"
"1",0,0.776930933684028,0.144,0.056,0,"FMC1","Astrocytes"
"1",0,0.781606382540167,0.145,0.057,0,"PTRH1","Astrocytes"
"1",0,2.48943234266016,0.096,0.008,0,"PKP3","Astrocytes"
"1",0,2.6683048984556,0.095,0.007,0,"TACC2","Astrocytes"
"1",0,0.562015130760774,0.156,0.068,0,"TWF1","Astrocytes"
"1",0,0.218669873843677,0.214,0.126,0,"MRPL28","Astrocytes"
"1",0,3.24041260870233,0.094,0.006,0,"PRR15L","Astrocytes"
"1",0,3.28099793167579,0.095,0.007,0,"CXCL17","Astrocytes"
"1",0,1.20262813333978,0.125,0.037,0,"MT-RNR2","Astrocytes"
"1",0,0.479757678450574,0.172,0.084,0,"BAZ2B","Astrocytes"
"1",0,0.683331865539455,0.95,0.862,0,"SERF2","Astrocytes"
"1",0,0.747749080052732,0.138,0.051,0,"ABL2","Astrocytes"
"1",0,0.792344130597683,0.138,0.051,0,"ARHGAP5","Astrocytes"
"1",0,0.847900280649151,0.139,0.052,0,"KDM4B","Astrocytes"
"1",0,0.679663533375261,0.137,0.05,0,"SLC35A3","Astrocytes"
"1",0,0.947204482323116,0.135,0.048,0,"C1ORF56","Astrocytes"
"1",0,0.490552222346924,0.159,0.072,0,"SHC1","Astrocytes"
"1",0,0.552400903547229,0.171,0.084,0,"BRIX1","Astrocytes"
"1",0,2.98760043974162,0.096,0.009,0,"COL15A1","Astrocytes"
"1",0,1.36898721762433,0.116,0.029,0,"DHCR7","Astrocytes"
"1",0,2.49383223257912,0.096,0.009,0,"MANSC1","Astrocytes"
"1",0,2.64826249194316,0.099,0.012,0,"COL4A1","Astrocytes"
"1",0,1.60958608095092,0.113,0.026,0,"SORD","Astrocytes"
"1",0,0.668614370223537,0.132,0.045,0,"MAPK3","Astrocytes"
"1",0,0.274008385535477,0.183,0.096,0,"CLSTN1","Astrocytes"
"1",0,3.63899874311612,0.093,0.006,0,"AKR7A3","Astrocytes"
"1",0,0.843950549883721,0.148,0.061,0,"EIF4G3","Astrocytes"
"1",0,4.53368789316213,0.093,0.006,0,"COL11A1","Astrocytes"
"1",0,0.707573614387497,0.144,0.057,0,"GPATCH2","Astrocytes"
"1",0,0.517684516032266,0.177,0.09,0,"MPHOSPH10","Astrocytes"
"1",0,0.610284146024363,0.146,0.059,0,"GAR1","Astrocytes"
"1",0,0.200620135426308,0.207,0.12,0,"TSG101","Astrocytes"
"1",0,1.82256938376173,0.109,0.022,0,"SH3PXD2A","Astrocytes"
"1",0,0.270255867454378,0.211,0.124,0,"BCCIP","Astrocytes"
"1",0,1.74793816438069,0.106,0.019,0,"TCTN1","Astrocytes"
"1",0,1.10599216735662,0.124,0.037,0,"STRN3","Astrocytes"
"1",0,0.212728993016207,0.211,0.124,0,"USP14","Astrocytes"
"1",0,2.62614489074433,0.095,0.008,0,"KCTD1","Astrocytes"
"1",0,0.201789587502953,0.217,0.13,0,"ERCC1","Astrocytes"
"1",0,1.57926613879086,0.123,0.036,0,"MT-RNR1","Astrocytes"
"1",0,0.131439190975841,0.23,0.144,0,"COPS5","Astrocytes"
"1",0,2.4726096033312,0.096,0.01,0,"LRRC1","Astrocytes"
"1",0,0.280519263696052,0.196,0.11,0,"TMEM30A","Astrocytes"
"1",0,0.982279831186811,0.116,0.03,0,"SYNJ2BP","Astrocytes"
"1",0,0.99735021297194,0.13,0.044,0,"ROGDI","Astrocytes"
"1",0,2.68429883907476,0.098,0.012,0,"SYCP2","Astrocytes"
"1",0,0.956058528650894,0.134,0.048,0,"NRIP1","Astrocytes"
"1",0,0.960349381217227,0.122,0.036,0,"PATJ","Astrocytes"
"1",0,2.60348950712409,0.094,0.008,0,"PTPN14","Astrocytes"
"1",0,0.169349500572932,0.235,0.149,0,"MRPS5","Astrocytes"
"1",0,0.416075237772021,0.172,0.086,0,"DNAJC10","Astrocytes"
"1",0,0.248622383860056,0.213,0.127,0,"SREK1IP1","Astrocytes"
"1",0,0.318207385824552,0.18,0.094,0,"FBXO9","Astrocytes"
